"","province_code","house_cat","year","month","n","median","mean","stand_dev","variance","IQR","q25","q75","median_scaled","date"
"1356","maluku-utara","B",2016,8,2,3005639.09774436,3005639.09774436,901162.401587367,812093674034.711,637218.045112782,2687030.07518797,3324248.12030075,70.1315789473684,Aug 2016
"1357","maluku-utara","B",2016,9,2,7325013.56483993,7325013.56483993,4527325.02333221,20496671866890,3201302.22463375,5724362.45252306,8925664.67715681,170.916983179599,Sep 2016
"1358","maluku-utara","B",2016,10,4,4274839.74358974,4274839.74358974,245188.816242389,60117555610.344,424679.487179487,4062500,4487179.48717949,99.7462606837607,Oct 2016
"1359","maluku-utara","B",2016,11,4,3572916.66666667,3572916.66666667,565322.138581509,319589120370.37,979166.666666667,3083333.33333333,4062500,83.3680555555556,Nov 2016
"1360","maluku-utara","B",2016,12,2,12333333.3333333,12333333.3333333,3771236.16632825,14222222222222.2,2666666.66666667,1.1e+07,13666666.6666667,287.777777777778,Dec 2016
"1361","maluku-utara","B",2017,1,2,4062500,4062500,0,0,0,4062500,4062500,94.7916666666667,Jan 2017
"1362","maluku-utara","B",2017,2,1,4687500,4687500,NA,NA,0,4687500,4687500,109.375,Feb 2017
"1363","maluku-utara","B",2017,3,1,7083333.33333333,7083333.33333333,NA,NA,0,7083333.33333333,7083333.33333333,165.277777777778,Mar 2017
"1364","maluku-utara","B",2017,4,15,8662500,8235846.32034632,2546672.24717111,6485539534511.56,4183333.33333333,6400000,10583333.3333333,202.125,Apr 2017
"1365","maluku-utara","B",2017,5,4,10218487.394958,10143965.9197012,1647740.93683278,2715050194914.57,1120389.82259571,9621031.74603175,10741421.5686275,238.43137254902,May 2017
"1366","maluku-utara","B",2017,6,2,7170673.07692308,7170673.07692308,23796.8628283933,566290680.473368,16826.9230769221,7162259.61538462,7179086.53846154,167.315705128205,Jun 2017
"1367","maluku-utara","C",2016,1,2,6607142.85714286,6607142.85714286,1262690.68069026,1594387755102.04,892857.142857144,6160714.28571429,7053571.42857143,100,Jan 2016
"1368","maluku-utara","C",2016,2,1,1e+07,1e+07,NA,NA,0,1e+07,1e+07,151.351351351351,Feb 2016
"1369","maluku-utara","C",2016,3,3,7638888.88888889,7712962.96296296,1251645.0081143,1566615226337.45,1250000,7069444.44444444,8319444.44444444,115.615615615616,Mar 2016
"1370","maluku-utara","C",2016,5,6,4285714.28571429,4214386.30813631,1307186.27886959,1708735967664.93,1779017.85714286,3470982.14285714,5250000,64.8648648648649,May 2016
"1371","maluku-utara","C",2016,7,1,5909090.90909091,5909090.90909091,NA,NA,0,5909090.90909091,5909090.90909091,89.4348894348894,Jul 2016
"1372","maluku-utara","C",2016,8,4,5555555.55555556,5173158.21256039,1822630.99209164,3321983733332.94,1082880.43478261,4822916.66666667,5905797.10144928,84.0840840840841,Aug 2016
"1373","maluku-utara","C",2016,9,2,4585769.98050682,4585769.98050682,2818778.49420368,7945512199385.18,1993177.38791423,3589181.28654971,5582358.67446394,69.4062483536168,Sep 2016
"1374","maluku-utara","C",2016,10,4,4757352.94117647,4454239.79615156,1690947.15820266,2859302291833.66,2390011.54074684,3410790.5982906,5800802.13903743,72.0031796502385,Oct 2016
"1375","maluku-utara","C",2016,11,2,8454545.45454545,8454545.45454545,3471251.47127941,12049586776859.5,2454545.45454546,7227272.72727273,9681818.18181818,127.960687960688,Nov 2016
"1376","maluku-utara","C",2016,12,1,5333333.33333333,5333333.33333333,NA,NA,0,5333333.33333333,5333333.33333333,80.7207207207207,Dec 2016
"1377","maluku-utara","C",2017,1,2,4865079.36507936,4865079.36507936,819345.95280346,671327790375.409,579365.07936508,4575396.82539682,5154761.9047619,73.6336336336336,Jan 2017
"1378","maluku-utara","C",2017,2,1,8750000,8750000,NA,NA,0,8750000,8750000,132.432432432432,Feb 2017
"1379","maluku-utara","C",2017,3,1,12307692.3076923,12307692.3076923,NA,NA,0,12307692.3076923,12307692.3076923,186.278586278586,Mar 2017
"1380","maluku-utara","C",2017,4,8,5510833.33333333,5426265.22633596,1339730.30779678,1794877297629.26,699794.433902594,5145833.33333333,5845627.76723593,83.4072072072072,Apr 2017
"1381","maluku-utara","C",2017,5,1,2666666.66666667,2666666.66666667,NA,NA,0,2666666.66666667,2666666.66666667,40.3603603603604,May 2017
"1382","maluku-utara","C",2017,6,1,3595041.32231405,3595041.32231405,NA,NA,0,3595041.32231405,3595041.32231405,54.411436229618,Jun 2017
"1383","maluku-utara","D",2016,1,3,6296296.2962963,6479717.81305115,593096.283794954,351763201851.385,571428.571428572,6148148.14814815,6719576.71957672,100,Jan 2016
"1384","maluku-utara","D",2016,2,2,3984848.48484848,3984848.48484848,1864190.60494635,3475206611570.25,1318181.81818182,3325757.57575758,4643939.39393939,63.2887700534759,Feb 2016
"1385","maluku-utara","D",2016,3,3,2735042.73504274,2689458.68945869,139054.68955283,19336206686.634,133333.333333333,2634188.03418803,2767521.36752137,43.4389140271493,Mar 2016
"1386","maluku-utara","D",2016,4,3,4166666.66666667,5588888.88888889,3899620.1144518,15207037037037,3700000,3383333.33333333,7083333.33333333,66.1764705882353,Apr 2016
"1387","maluku-utara","D",2016,8,5,4406779.66101695,5375333.5232398,3046501.52788445,9281171559402.28,1416666.66666667,4e+06,5416666.66666667,69.9900299102692,Aug 2016
"1388","maluku-utara","D",2016,9,1,2500000,2500000,NA,NA,0,2500000,2500000,39.7058823529412,Sep 2016
"1389","maluku-utara","D",2016,10,1,6818181.81818182,6818181.81818182,NA,NA,0,6818181.81818182,6818181.81818182,108.288770053476,Oct 2016
"1390","maluku-utara","D",2016,11,1,4857142.85714286,4857142.85714286,NA,NA,0,4857142.85714286,4857142.85714286,77.1428571428571,Nov 2016
"1391","maluku-utara","D",2017,1,3,3125000,4618055.55555556,2768430.45351078,7664207175925.93,2447916.66666667,3020833.33333333,5468750,49.6323529411765,Jan 2017
"1392","maluku-utara","D",2017,4,2,4797979.7979798,4797979.7979798,2856997.09570322,8162432404856.65,2020202.02020202,3787878.78787879,5808080.80808081,76.2032085561497,Apr 2017
"1393","maluku-utara","D",2017,5,1,7812500,7812500,NA,NA,0,7812500,7812500,124.080882352941,May 2017
"1394","maluku-utara","D",2017,6,1,6274509.80392157,6274509.80392157,NA,NA,0,6274509.80392157,6274509.80392157,99.6539792387543,Jun 2017
"1395","nusa-tenggara-barat","A",2016,1,65,6944444.44444444,7598622.15252863,2794302.43866007,7808126118701.59,4855555.55555556,5700000,10555555.5555556,100,Jan 2016
"1396","nusa-tenggara-barat","A",2016,2,66,7043650.79365079,7486048.56442038,2872901.35486726,8253562194798.12,4468750,4958333.33333333,9427083.33333333,101.428571428571,Feb 2016
"1397","nusa-tenggara-barat","A",2016,3,84,6944444.44444444,7296304.76967443,2796493.34499339,7820375028592.3,4722222.22222222,5e+06,9722222.22222222,100,Mar 2016
"1398","nusa-tenggara-barat","A",2016,4,38,6777777.77777778,6787202.20616452,2624218.69973407,6886523784033.97,3329166.66666667,4944444.44444444,8273611.11111111,97.6,Apr 2016
"1399","nusa-tenggara-barat","A",2016,5,68,7133928.57142857,7248683.71042074,2601393.89681992,6767250206411.92,2777777.77777778,5555555.55555556,8333333.33333333,102.728571428571,May 2016
"1400","nusa-tenggara-barat","A",2016,6,55,7446808.5106383,6677363.20251917,2173600.03813325,4724537125772.85,2964309.76430976,4962962.96296296,7927272.72727273,107.234042553191,Jun 2016
"1401","nusa-tenggara-barat","A",2016,7,44,6944444.44444444,7069366.53714562,2673178.68378872,7145884275462.41,3289680.23255814,5310319.76744186,8600000,100,Jul 2016
"1402","nusa-tenggara-barat","A",2016,8,93,7142857.14285714,6961748.22220205,2509076.7400027,6295466087222.58,3095784.88372093,5043750,8139534.88372093,102.857142857143,Aug 2016
"1403","nusa-tenggara-barat","A",2016,9,50,7638888.88888889,7954870.25030798,2768666.64707021,7665515002599.01,4004326.69511617,5662339.9715505,9666666.66666667,110,Sep 2016
"1404","nusa-tenggara-barat","A",2016,10,81,7222222.22222222,7492035.47427116,2825942.6696809,7985951972323.19,3878787.87878788,5454545.45454545,9333333.33333333,104,Oct 2016
"1405","nusa-tenggara-barat","A",2016,11,63,7222222.22222222,7406479.49740206,2801473.40608558,7848253245004.75,3601851.85185185,5398148.14814815,9e+06,104,Nov 2016
"1406","nusa-tenggara-barat","A",2016,12,48,7361111.11111111,7281780.09428409,2596093.28513054,6739700345099.88,2987132.35294118,5468750,8455882.35294118,106,Dec 2016
"1407","nusa-tenggara-barat","A",2017,1,58,6400966.18357488,6749340.3295401,2286473.94064284,5227963081238.8,3284271.77177177,5033783.78378378,8318055.55555556,92.1739130434783,Jan 2017
"1408","nusa-tenggara-barat","A",2017,2,50,8302777.77777778,7983917.03016031,3091556.31227203,9557720431949.02,4548611.11111111,5451388.88888889,1e+07,119.56,Feb 2017
"1409","nusa-tenggara-barat","A",2017,3,58,6957752.61324042,7550126.44673256,3037825.6959435,9228384958934.63,3997800.20703934,5270833.33333333,9268633.54037267,100.191637630662,Mar 2017
"1410","nusa-tenggara-barat","A",2017,4,52,7777777.77777778,7434199.43206799,3317196.79746547,11003794593115.2,4866666.66666667,4925000,9791666.66666667,112,Apr 2017
"1411","nusa-tenggara-barat","A",2017,5,59,7970000,8454837.50637394,3034755.25760552,9209739473564.33,4443084.45532436,6345029.23976608,10788113.6950904,114.768,May 2017
"1412","nusa-tenggara-barat","A",2017,6,56,8e+06,8249876.80441299,2817065.0869238,7935855703964.99,3550000,6533333.33333333,10083333.3333333,115.2,Jun 2017
"1413","nusa-tenggara-barat","B",2016,1,81,5232558.13953488,5800159.13452121,2359365.30531484,5566604643923.4,3071428.57142857,4071428.57142857,7142857.14285714,100,Jan 2016
"1414","nusa-tenggara-barat","B",2016,2,84,4934016.39344262,5899075.96382432,2759748.99685983,7616214525668.86,3516177.95753286,3750000,7266177.95753286,94.2945355191257,Feb 2016
"1415","nusa-tenggara-barat","B",2016,3,55,5e+06,5627537.70243557,2448491.81488576,5995112167562.58,3366071.42857143,3767857.14285714,7133928.57142857,95.5555555555555,Mar 2016
"1416","nusa-tenggara-barat","B",2016,4,87,6e+06,6045925.29256946,2559217.156275,6549592452972.29,3899305.55555556,4027777.77777778,7927083.33333333,114.666666666667,Apr 2016
"1417","nusa-tenggara-barat","B",2016,5,90,5090909.09090909,6055719.0507164,3051188.68323204,9309752380683.28,3215277.77777778,3784722.22222222,7e+06,97.2929292929293,May 2016
"1418","nusa-tenggara-barat","B",2016,6,72,5930306.90537084,6149848.00402749,1980737.91854527,3923322701963.05,3014705.88235294,4750000,7764705.88235294,113.334754191532,Jun 2016
"1419","nusa-tenggara-barat","B",2016,7,96,4188596.49122807,5177972.29876522,1970140.34632918,3881452984234.06,2303921.56862745,4166666.66666667,6470588.23529412,80.0487329434698,Jul 2016
"1420","nusa-tenggara-barat","B",2016,8,127,5e+06,5611766.61581117,2476594.65648659,6133521092537.95,3058333.33333333,3816666.66666667,6875000,95.5555555555555,Aug 2016
"1421","nusa-tenggara-barat","B",2016,9,69,4846153.84615385,5979671.44542779,3043456.19181902,9262625591521.55,3775000,3750000,7525000,92.6153846153846,Sep 2016
"1422","nusa-tenggara-barat","B",2016,10,80,4700000,5342380.97198642,2256221.20472727,5090534124660.95,2357142.85714286,3855357.14285714,6212500,89.8222222222222,Oct 2016
"1423","nusa-tenggara-barat","B",2016,11,64,5711451.24716553,6543008.61849776,2904550.64380158,8436414442408.18,3477083.33333333,4356250,7833333.33333333,109.152179390275,Nov 2016
"1424","nusa-tenggara-barat","B",2016,12,61,6500000,6975936.23523242,3554915.36369152,12637423243010,5305263.15789474,3894736.84210526,9200000,124.222222222222,Dec 2016
"1425","nusa-tenggara-barat","B",2017,1,103,4714285.71428571,5338850.75747989,2574972.23215497,6630481996369.14,3019047.61904762,3445238.0952381,6464285.71428571,90.0952380952381,Jan 2017
"1426","nusa-tenggara-barat","B",2017,2,77,6018518.51851852,6077020.94509775,2695415.04170357,7265262247041.87,4250000,3500000,7750000,115.020576131687,Feb 2017
"1427","nusa-tenggara-barat","B",2017,3,67,4848484.84848485,5726443.47101826,2414338.15929818,5829028747443.34,3161723.75382902,4226190.47619048,7387914.23001949,92.6599326599327,Mar 2017
"1428","nusa-tenggara-barat","B",2017,4,62,5666666.66666667,6624248.2065112,3143484.44371969,9881494447907.69,3813952.02020202,4300000,8113952.02020202,108.296296296296,Apr 2017
"1429","nusa-tenggara-barat","B",2017,5,104,5256696.42857143,6240162.81100654,3131730.70314099,9807737196995.95,5317246.83544304,3495253.16455696,8812500,100.46130952381,May 2017
"1430","nusa-tenggara-barat","B",2017,6,73,5555555.55555556,5890160.68299336,2477848.09594283,6139731186567.5,4137500,3987500,8125000,106.172839506173,Jun 2017
"1431","nusa-tenggara-barat","C",2016,1,42,4613095.23809524,5198823.08250336,2395443.41432902,5738149151252.29,3075091.57509158,3517857.14285714,6592948.71794872,100,Jan 2016
"1432","nusa-tenggara-barat","C",2016,2,76,4455555.55555556,5347340.12517291,2425570.24213581,5883390999534.78,3015567.7639011,3619047.61904762,6634615.38294872,96.5849462365591,Feb 2016
"1433","nusa-tenggara-barat","C",2016,3,43,5528455.28455285,6597085.73395007,3411366.07635016,11637418506872.7,5416834.67741936,3671875,9088709.67741936,119.842643587726,Mar 2016
"1434","nusa-tenggara-barat","C",2016,4,50,4128787.87878788,5069982.91474272,2442474.75646472,5965682935967.42,2348484.84848485,3333333.33333333,5681818.18181818,89.5014662756598,Apr 2016
"1435","nusa-tenggara-barat","C",2016,5,65,4633333.33333333,5716498.27979325,3406317.10188177,11602996198572.2,2583333.33333333,3666666.66666667,6250000,100.438709677419,May 2016
"1436","nusa-tenggara-barat","C",2016,6,40,4409523.80952381,5428076.4582115,2847712.95952454,8109469099844.01,2846264.36781609,3666666.66666667,6512931.03448276,95.5870967741936,Jun 2016
"1437","nusa-tenggara-barat","C",2016,7,50,4404166.66666667,5130188.99078034,2543105.38446644,6467384996502.22,2856063.30014225,3344594.59459459,6200657.89473684,95.4709677419355,Jul 2016
"1438","nusa-tenggara-barat","C",2016,8,85,4400000,5386661.48073153,2807494.29528129,7882024218036.96,3972222.22222222,3250000,7222222.22222222,95.3806451612903,Aug 2016
"1439","nusa-tenggara-barat","C",2016,9,45,4166666.66666667,5239402.28867378,2732358.55418594,7465783268633.09,2516666.66666667,3733333.33333333,6250000,90.3225806451613,Sep 2016
"1440","nusa-tenggara-barat","C",2016,10,70,4788929.44038929,5255272.0113637,2446822.24650653,5986939105999.27,3137353.80116959,3262500,6399853.80116959,103.811631740052,Oct 2016
"1441","nusa-tenggara-barat","C",2016,11,67,5625000,6790608.37959636,3748504.63776216,14051287019324.4,7477793.04029304,3252976.19047619,10730769.2307692,121.935483870968,Nov 2016
"1442","nusa-tenggara-barat","C",2016,12,73,8e+06,8326582.98896826,4445678.9941498,19764061719024.8,7800000,4200000,1.2e+07,173.41935483871,Dec 2016
"1443","nusa-tenggara-barat","C",2017,1,56,5477272.72727273,6073083.32645645,3299150.62699741,10884394859617.4,4589772.72727273,3137500,7727272.72727273,118.733137829912,Jan 2017
"1444","nusa-tenggara-barat","C",2017,2,69,4318181.81818182,5104455.71572811,2356410.57264057,5552670786852.26,2055555.55555556,3500000,5555555.55555556,93.6070381231672,Feb 2017
"1445","nusa-tenggara-barat","C",2017,3,64,4516666.66666667,5884094.32688577,3489518.74613024,12176741079594.4,4383728.44827586,3269396.55172414,7653125,97.9096774193548,Mar 2017
"1446","nusa-tenggara-barat","C",2017,4,65,4975000,5794678.58930116,2988817.76102367,8933031608610.53,3701298.7012987,3571428.57142857,7272727.27272727,107.845161290323,Apr 2017
"1447","nusa-tenggara-barat","C",2017,5,84,5054744.52554744,6124397.95406888,3243026.42814876,10517220413671.3,3811011.9047619,3563988.0952381,7375000,109.573816811867,May 2017
"1448","nusa-tenggara-barat","C",2017,6,37,5043478.26086957,6173840.52759949,3207743.89467305,10289620893812.2,4583333.33333333,3750000,8333333.33333333,109.329593267882,Jun 2017
"1449","nusa-tenggara-barat","D",2016,1,14,6166666.66666667,6124436.01946708,2580240.19436052,6657639460593.61,3370238.0952381,3921428.57142857,7291666.66666667,100,Jan 2016
"1450","nusa-tenggara-barat","D",2016,2,22,3630952.38095238,4649445.01205865,2390775.06477814,5715805410364.91,3272954.54545454,2835000,6107954.54545454,58.8803088803089,Feb 2016
"1451","nusa-tenggara-barat","D",2016,3,32,5325000,5536210.46506685,2098166.02325484,4402300661141.04,3524198.71794872,3475000,6999198.71794872,86.3513513513514,Mar 2016
"1452","nusa-tenggara-barat","D",2016,4,18,5250000,5145704.40985727,2139923.880395,4579274213884.78,3374074.07407407,3e+06,6374074.07407407,85.1351351351351,Apr 2016
"1453","nusa-tenggara-barat","D",2016,5,17,4857142.85714286,5699797.85821571,3193525.38727815,10198604399190.1,3524137.93103448,3275862.06896552,6800000,78.7644787644788,May 2016
"1454","nusa-tenggara-barat","D",2016,6,18,4113496.32279865,4658131.6081953,1683960.57094351,2835723204492.4,2340247.25274725,3374038.46153846,5714285.71428571,66.7053457751132,Jun 2016
"1455","nusa-tenggara-barat","D",2016,7,16,5028571.42857143,5051281.70846373,2080902.92087252,4330156966095.8,2100000,3400000,5500000,81.5444015444016,Jul 2016
"1456","nusa-tenggara-barat","D",2016,8,24,3845454.54545455,4824504.63035793,2158937.78261624,4661012349207.92,2524778.83355177,3189506.88073394,5714285.71428571,62.3587223587224,Aug 2016
"1457","nusa-tenggara-barat","D",2016,9,26,5500000,5624523.00687719,2237329.54091729,5005643474661.17,2612612.61261261,3887387.38738739,6500000,89.1891891891892,Sep 2016
"1458","nusa-tenggara-barat","D",2016,10,41,4504504.5045045,5165123.83940933,2482919.75883023,6164890528789.57,2904761.9047619,3095238.0952381,6e+06,73.0460189919649,Oct 2016
"1459","nusa-tenggara-barat","D",2016,11,12,4650000,4822168.51738311,1960009.60568381,3841637654372.8,2732142.85714286,3303571.42857143,6035714.28571429,75.4054054054054,Nov 2016
"1460","nusa-tenggara-barat","D",2016,12,17,6e+06,5673796.78375502,1962431.47644266,3851137299732.92,2666666.66666667,4e+06,6666666.66666667,97.2972972972973,Dec 2016
"1461","nusa-tenggara-barat","D",2017,1,35,4489489.48948949,5201065.69778121,2452855.31132454,6016499178292.99,4011140.81996435,3322192.51336898,7333333.33333333,72.8025322619917,Jan 2017
"1462","nusa-tenggara-barat","D",2017,2,26,4411411.41141141,5194713.52455767,2296273.36362676,5272871360501.73,3253409.09090909,3309090.90909091,6562500,71.536401266131,Feb 2017
"1463","nusa-tenggara-barat","D",2017,3,25,6400000,6026265.80404992,2024485.15358304,4098540137078.15,1727272.72727273,5e+06,6727272.72727273,103.783783783784,Mar 2017
